"Country","Year","Age","mx","Sex","class","Age_class","mx_c"
"Campania",2007,29,0.000257303,"Female",6,"25-29",0.000249217236168458
"Campania",2007,29,0.000875373,"Male",6,"25-29",0.000855272932210001
"Campania",2007,30,0.000264715,"Female",7,"30-34",0.000296462785375502
"Campania",2007,30,0.000912166,"Male",7,"30-34",0.000925753126109602
"Campania",2007,31,0.000268916,"Female",7,"30-34",0.000296462785375502
"Campania",2007,31,0.000908873,"Male",7,"30-34",0.000925753126109602
"Campania",2007,32,0.000287471,"Female",7,"30-34",0.000296462785375502
"Campania",2007,32,0.000931003,"Male",7,"30-34",0.000925753126109602
"Campania",2007,33,0.000314199,"Female",7,"30-34",0.000296462785375502
"Campania",2007,33,0.000918562,"Male",7,"30-34",0.000925753126109602
"Campania",2007,34,0.000343779,"Female",7,"30-34",0.000296462785375502
"Campania",2007,34,0.000957238,"Male",7,"30-34",0.000925753126109602
"Campania",2007,35,0.000392467,"Female",8,"35-39",0.000523088488068261
"Campania",2007,35,0.000986246,"Male",8,"35-39",0.00120238094179082
"Campania",2007,36,0.000462357,"Female",8,"35-39",0.000523088488068261
"Campania",2007,36,0.001049791,"Male",8,"35-39",0.00120238094179082
"Campania",2007,37,0.00051082,"Female",8,"35-39",0.000523088488068261
"Campania",2007,37,0.00115791,"Male",8,"35-39",0.00120238094179082
"Campania",2007,38,0.000585972,"Female",8,"35-39",0.000523088488068261
"Campania",2007,38,0.001328592,"Male",8,"35-39",0.00120238094179082
"Campania",2007,39,0.000662319,"Female",8,"35-39",0.000523088488068261
"Campania",2007,39,0.00148347,"Male",8,"35-39",0.00120238094179082
"Campania",2007,40,0.000739603,"Female",9,"40-44",0.000941908158892081
"Campania",2007,40,0.001631039,"Male",9,"40-44",0.00185378280409925
"Campania",2007,41,0.000821197,"Female",9,"40-44",0.000941908158892081
"Campania",2007,41,0.001708729,"Male",9,"40-44",0.00185378280409925
"Campania",2007,42,0.00095977,"Female",9,"40-44",0.000941908158892081
"Campania",2007,42,0.0017892,"Male",9,"40-44",0.00185378280409925
"Campania",2007,43,0.001042814,"Female",9,"40-44",0.000941908158892081
"Campania",2007,43,0.001943728,"Male",9,"40-44",0.00185378280409925
"Campania",2007,44,0.001152994,"Female",9,"40-44",0.000941908158892081
"Campania",2007,44,0.002214099,"Male",9,"40-44",0.00185378280409925
"Campania",2007,45,0.00128895,"Female",10,"45-49",0.0015813541831679
"Campania",2007,45,0.002404088,"Male",10,"45-49",0.00268515536767429
"Campania",2007,46,0.001410384,"Female",10,"45-49",0.0015813541831679
"Campania",2007,46,0.002518519,"Male",10,"45-49",0.00268515536767429
"Campania",2007,47,0.001566176,"Female",10,"45-49",0.0015813541831679
"Campania",2007,47,0.002593671,"Male",10,"45-49",0.00268515536767429
"Campania",2007,48,0.001751854,"Female",10,"45-49",0.0015813541831679
"Campania",2007,48,0.002807397,"Male",10,"45-49",0.00268515536767429
"Campania",2007,49,0.001941473,"Female",10,"45-49",0.0015813541831679
"Campania",2007,49,0.003150518,"Male",10,"45-49",0.00268515536767429
"Campania",2007,50,0.002129215,"Female",11,"50-54",0.00251982221723358
"Campania",2007,50,0.003729636,"Male",11,"50-54",0.0044239314909931
"Campania",2007,51,0.002426482,"Female",11,"50-54",0.00251982221723358
"Campania",2007,51,0.004068485,"Male",11,"50-54",0.0044239314909931
"Campania",2007,52,0.002625113,"Female",11,"50-54",0.00251982221723358
"Campania",2007,52,0.004296888,"Male",11,"50-54",0.0044239314909931
"Campania",2007,53,0.002694617,"Female",11,"50-54",0.00251982221723358
"Campania",2007,53,0.004727879,"Male",11,"50-54",0.0044239314909931
"Campania",2007,54,0.00275435,"Female",11,"50-54",0.00251982221723358
"Campania",2007,54,0.005394514,"Male",11,"50-54",0.0044239314909931
"Campania",2007,55,0.002919668,"Female",12,"55-59",0.00362110364063425
"Campania",2007,55,0.005930873,"Male",12,"55-59",0.00755852513529373
"Campania",2007,56,0.003077882,"Female",12,"55-59",0.00362110364063425
"Campania",2007,56,0.006940278,"Male",12,"55-59",0.00755852513529373
"Campania",2007,57,0.003478423,"Female",12,"55-59",0.00362110364063425
"Campania",2007,57,0.007521143,"Male",12,"55-59",0.00755852513529373
"Campania",2007,58,0.004020752,"Female",12,"55-59",0.00362110364063425
"Campania",2007,58,0.00814496,"Male",12,"55-59",0.00755852513529373
"Campania",2007,59,0.004565255,"Female",12,"55-59",0.00362110364063425
"Campania",2007,59,0.009186598,"Male",12,"55-59",0.00755852513529373
"Campania",2007,60,0.005058915,"Female",13,"60-64",0.00633300358999727
"Campania",2007,60,0.010282787,"Male",13,"60-64",0.0126212027706431
"Campania",2007,61,0.005780565,"Female",13,"60-64",0.00633300358999727
"Campania",2007,61,0.011670881,"Male",13,"60-64",0.0126212027706431
"Campania",2007,62,0.006454818,"Female",13,"60-64",0.00633300358999727
"Campania",2007,62,0.013000886,"Male",13,"60-64",0.0126212027706431
"Campania",2007,63,0.007060477,"Female",13,"60-64",0.00633300358999727
"Campania",2007,63,0.01410434,"Male",13,"60-64",0.0126212027706431
"Campania",2007,64,0.007773788,"Female",13,"60-64",0.00633300358999727
"Campania",2007,64,0.01507174,"Male",13,"60-64",0.0126212027706431
"Campania",2007,65,0.008593478,"Female",14,"65-69",0.0101082777354975
"Campania",2007,65,0.016466278,"Male",14,"65-69",0.0195890240781327
"Campania",2007,66,0.009252725,"Female",14,"65-69",0.0101082777354975
"Campania",2007,66,0.01760941,"Male",14,"65-69",0.0195890240781327
"Campania",2007,67,0.009862434,"Female",14,"65-69",0.0101082777354975
"Campania",2007,67,0.019401722,"Male",14,"65-69",0.0195890240781327
"Campania",2007,68,0.010582851,"Female",14,"65-69",0.0101082777354975
"Campania",2007,68,0.021314131,"Male",14,"65-69",0.0195890240781327
"Campania",2007,69,0.012285711,"Female",14,"65-69",0.0101082777354975
"Campania",2007,69,0.023417359,"Male",14,"65-69",0.0195890240781327
"Campania",2007,70,0.0141072,"Female",15,"70-74",0.0176266679898616
"Campania",2007,70,0.024800188,"Male",15,"70-74",0.0321360970630781
"Campania",2007,71,0.015985246,"Female",15,"70-74",0.0176266679898616
"Campania",2007,71,0.027963664,"Male",15,"70-74",0.0321360970630781
"Campania",2007,72,0.017930088,"Female",15,"70-74",0.0176266679898616
"Campania",2007,72,0.03176827,"Male",15,"70-74",0.0321360970630781
"Campania",2007,73,0.01908574,"Female",15,"70-74",0.0176266679898616
"Campania",2007,73,0.035970439,"Male",15,"70-74",0.0321360970630781
"Campania",2007,74,0.021176242,"Female",15,"70-74",0.0176266679898616
"Campania",2007,74,0.04146172,"Male",15,"70-74",0.0321360970630781
"Campania",2007,75,0.024154065,"Female",16,"75-79",0.0318798802051307
"Campania",2007,75,0.045778571,"Male",16,"75-79",0.053068929676062
"Campania",2007,76,0.027815797,"Female",16,"75-79",0.0318798802051307
"Campania",2007,76,0.047581046,"Male",16,"75-79",0.053068929676062
"Campania",2007,77,0.031889684,"Female",16,"75-79",0.0318798802051307
"Campania",2007,77,0.052278253,"Male",16,"75-79",0.053068929676062
"Campania",2007,78,0.036166992,"Female",16,"75-79",0.0318798802051307
"Campania",2007,78,0.058135162,"Male",16,"75-79",0.053068929676062
"Campania",2007,79,0.041395993,"Female",16,"75-79",0.0318798802051307
"Campania",2007,79,0.065408542,"Male",16,"75-79",0.053068929676062
"Campania",2007,80,0.047660081,"Female",17,"80-84",0.0624043154604312
"Campania",2007,80,0.073597995,"Male",17,"80-84",0.0923445451150298
"Campania",2007,81,0.054678164,"Female",17,"80-84",0.0624043154604312
"Campania",2007,81,0.084668121,"Male",17,"80-84",0.0923445451150298
"Campania",2007,82,0.06289569,"Female",17,"80-84",0.0624043154604312
"Campania",2007,82,0.093958686,"Male",17,"80-84",0.0923445451150298
"Campania",2007,83,0.071582633,"Female",17,"80-84",0.0624043154604312
"Campania",2007,83,0.106583074,"Male",17,"80-84",0.0923445451150298
"Campania",2007,84,0.082042387,"Female",17,"80-84",0.0624043154604312
"Campania",2007,84,0.119373564,"Male",17,"80-84",0.0923445451150298
"Campania",2007,85,0.092462301,"Female",18,"85-89",0.107547739796628
"Campania",2007,85,0.127516808,"Male",18,"85-89",0.142852847590033
"Campania",2007,86,0.099298637,"Female",18,"85-89",0.107547739796628
"Campania",2007,86,0.132488497,"Male",18,"85-89",0.142852847590033
"Campania",2007,87,0.110743679,"Female",18,"85-89",0.107547739796628
"Campania",2007,87,0.145587444,"Male",18,"85-89",0.142852847590033
"Campania",2007,88,0.126618496,"Female",18,"85-89",0.107547739796628
"Campania",2007,88,0.168592892,"Male",18,"85-89",0.142852847590033
"Campania",2007,89,0.147021021,"Female",18,"85-89",0.107547739796628
"Campania",2007,89,0.188745869,"Male",18,"85-89",0.142852847590033
"Campania",2007,90,0.176564998,"Female",19,"90-94",0.224364688275178
"Campania",2007,90,0.212277489,"Male",19,"90-94",0.262067949073605
"Campania",2007,91,0.206535543,"Female",19,"90-94",0.224364688275178
"Campania",2007,91,0.250130534,"Male",19,"90-94",0.262067949073605
"Campania",2007,92,0.241860424,"Female",19,"90-94",0.224364688275178
"Campania",2007,92,0.280987041,"Male",19,"90-94",0.262067949073605
"Campania",2007,93,0.25772951,"Female",19,"90-94",0.224364688275178
"Campania",2007,93,0.302883674,"Male",19,"90-94",0.262067949073605
"Campania",2007,94,0.281269543,"Female",19,"90-94",0.224364688275178
"Campania",2007,94,0.312028919,"Male",19,"90-94",0.262067949073605
"Campania",2007,95,0.289634617,"Female",20,"95-99",0.327189808601571
"Campania",2007,95,0.321194334,"Male",20,"95-99",0.318293757874483
"Campania",2007,96,0.310179247,"Female",20,"95-99",0.327189808601571
"Campania",2007,96,0.323141527,"Male",20,"95-99",0.318293757874483
"Campania",2007,97,0.343967413,"Female",20,"95-99",0.327189808601571
"Campania",2007,97,0.311751539,"Male",20,"95-99",0.318293757874483
"Campania",2007,98,0.388263891,"Female",20,"95-99",0.327189808601571
"Campania",2007,98,0.305922869,"Male",20,"95-99",0.318293757874483
"Campania",2007,99,0.438514327,"Female",20,"95-99",0.327189808601571
"Campania",2007,99,0.32140153,"Male",20,"95-99",0.318293757874483
"Campania",2008,0,0.003786339,"Female",0,"0-0",0.003786339
"Campania",2008,0,0.004070704,"Male",0,"0-0",0.004070704
"Campania",2008,1,0.000223455,"Female",1,"1-4",0.000187502723921967
"Campania",2008,1,0.000228566,"Male",1,"1-4",0.00018751877602668
"Campania",2008,2,0.00019816,"Female",1,"1-4",0.000187502723921967
"Campania",2008,2,0.000215053,"Male",1,"1-4",0.00018751877602668
"Campania",2008,3,0.000175705,"Female",1,"1-4",0.000187502723921967
"Campania",2008,3,0.000176086,"Male",1,"1-4",0.00018751877602668
"Campania",2008,4,0.000154372,"Female",1,"1-4",0.000187502723921967
"Campania",2008,4,0.000132949,"Male",1,"1-4",0.00018751877602668
"Campania",2008,5,0.000129948,"Female",2,"5-9",9.52728727863624e-05
"Campania",2008,5,8.9014e-05,"Male",2,"5-9",9.97835654622144e-05
"Campania",2008,6,0.000108256,"Female",2,"5-9",9.52728727863624e-05
"Campania",2008,6,8.39035e-05,"Male",2,"5-9",9.97835654622144e-05
"Campania",2008,7,8.9724e-05,"Female",2,"5-9",9.52728727863624e-05
"Campania",2008,7,9.72847e-05,"Male",2,"5-9",9.97835654622144e-05
"Campania",2008,8,7.58829e-05,"Female",2,"5-9",9.52728727863624e-05
"Campania",2008,8,0.000116757,"Male",2,"5-9",9.97835654622144e-05
"Campania",2008,9,7.35927e-05,"Female",2,"5-9",9.52728727863624e-05
"Campania",2008,9,0.000111316,"Male",2,"5-9",9.97835654622144e-05
"Campania",2008,10,7.67629e-05,"Female",3,"10-14",8.95797030752578e-05
"Campania",2008,10,0.000100605,"Male",3,"10-14",0.000127184780334883
"Campania",2008,11,7.7113e-05,"Female",3,"10-14",8.95797030752578e-05
"Campania",2008,11,8.79939e-05,"Male",3,"10-14",0.000127184780334883
"Campania",2008,12,7.81331e-05,"Female",3,"10-14",8.95797030752578e-05
"Campania",2008,12,9.82748e-05,"Male",3,"10-14",0.000127184780334883
"Campania",2008,13,8.9614e-05,"Female",3,"10-14",8.95797030752578e-05
"Campania",2008,13,0.00013819,"Male",3,"10-14",0.000127184780334883
"Campania",2008,14,0.000123978,"Female",3,"10-14",8.95797030752578e-05
"Campania",2008,14,0.000205791,"Male",3,"10-14",0.000127184780334883
"Campania",2008,15,0.000156862,"Female",4,"15-19",0.000178958715954446
"Campania",2008,15,0.00028373,"Male",4,"15-19",0.000453328673572142
"Campania",2008,16,0.000189188,"Female",4,"15-19",0.000178958715954446
"Campania",2008,16,0.000387825,"Male",4,"15-19",0.000453328673572142
"Campania",2008,17,0.000194069,"Female",4,"15-19",0.000178958715954446
"Campania",2008,17,0.00046881,"Male",4,"15-19",0.000453328673572142
"Campania",2008,18,0.000184567,"Female",4,"15-19",0.000178958715954446
"Campania",2008,18,0.000535844,"Male",4,"15-19",0.000453328673572142
"Campania",2008,19,0.000169604,"Female",4,"15-19",0.000178958715954446
"Campania",2008,19,0.000584751,"Male",4,"15-19",0.000453328673572142
"Campania",2008,20,0.000174685,"Female",5,"20-24",0.000173780125377412
"Campania",2008,20,0.000614729,"Male",5,"20-24",0.000652167115485674
"Campania",2008,21,0.000173865,"Female",5,"20-24",0.000173780125377412
"Campania",2008,21,0.000645458,"Male",5,"20-24",0.000652167115485674
"Campania",2008,22,0.000181236,"Female",5,"20-24",0.000173780125377412
"Campania",2008,22,0.000651712,"Male",5,"20-24",0.000652167115485674
"Campania",2008,23,0.000171905,"Female",5,"20-24",0.000173780125377412
"Campania",2008,23,0.000659277,"Male",5,"20-24",0.000652167115485674
"Campania",2008,24,0.000167474,"Female",5,"20-24",0.000173780125377412
"Campania",2008,24,0.000689338,"Male",5,"20-24",0.000652167115485674
"Campania",2008,25,0.000174705,"Female",6,"25-29",0.000204249102746102
"Campania",2008,25,0.000697433,"Male",6,"25-29",0.000759922829873073
"Campania",2008,26,0.000184347,"Female",6,"25-29",0.000204249102746102
"Campania",2008,26,0.000715016,"Male",6,"25-29",0.000759922829873073
"Campania",2008,27,0.000197169,"Female",6,"25-29",0.000204249102746102
"Campania",2008,27,0.000770557,"Male",6,"25-29",0.000759922829873073
"Campania",2008,28,0.000223285,"Female",6,"25-29",0.000204249102746102
"Campania",2008,28,0.000789782,"Male",6,"25-29",0.000759922829873073
"Campania",2008,29,0.000240429,"Female",6,"25-29",0.000204249102746102
"Campania",2008,29,0.000828623,"Male",6,"25-29",0.000759922829873073
"Campania",2008,30,0.000266455,"Female",7,"30-34",0.000304688310214652
"Campania",2008,30,0.000893769,"Male",7,"30-34",0.000925858193843502
"Campania",2008,31,0.0002833,"Female",7,"30-34",0.000304688310214652
"Campania",2008,31,0.000922045,"Male",7,"30-34",0.000925858193843502
"Campania",2008,32,0.000294963,"Female",7,"30-34",0.000304688310214652
"Campania",2008,32,0.000928881,"Male",7,"30-34",0.000925858193843502
"Campania",2008,33,0.00031554,"Female",7,"30-34",0.000304688310214652
"Campania",2008,33,0.00093873,"Male",7,"30-34",0.000925858193843502
"Campania",2008,34,0.000357584,"Female",7,"30-34",0.000304688310214652
"Campania",2008,34,0.000942924,"Male",7,"30-34",0.000925858193843502
"Campania",2008,35,0.000411705,"Female",8,"35-39",0.00052762153621147
"Campania",2008,35,0.000928721,"Male",8,"35-39",0.00115460276529837
"Campania",2008,36,0.000465778,"Female",8,"35-39",0.00052762153621147
"Campania",2008,36,0.000988909,"Male",8,"35-39",0.00115460276529837
"Campania",2008,37,0.000535213,"Female",8,"35-39",0.00052762153621147
"Campania",2008,37,0.00113174,"Male",8,"35-39",0.00115460276529837
"Campania",2008,38,0.000587523,"Female",8,"35-39",0.00052762153621147
"Campania",2008,38,0.001267863,"Male",8,"35-39",0.00115460276529837
"Campania",2008,39,0.000636813,"Female",8,"35-39",0.00052762153621147
"Campania",2008,39,0.001451022,"Male",8,"35-39",0.00115460276529837
"Campania",2008,40,0.000725973,"Female",9,"40-44",0.00092208723102869
"Campania",2008,40,0.001598827,"Male",9,"40-44",0.00186999040595624
"Campania",2008,41,0.000822878,"Female",9,"40-44",0.00092208723102869
"Campania",2008,41,0.001724977,"Male",9,"40-44",0.00186999040595624
"Campania",2008,42,0.000920644,"Female",9,"40-44",0.00092208723102869
"Campania",2008,42,0.001804978,"Male",9,"40-44",0.00186999040595624
"Campania",2008,43,0.001025426,"Female",9,"40-44",0.00092208723102869
"Campania",2008,43,0.002019518,"Male",9,"40-44",0.00186999040595624
"Campania",2008,44,0.001110637,"Female",9,"40-44",0.00092208723102869
"Campania",2008,44,0.002194366,"Male",9,"40-44",0.00186999040595624
"Campania",2008,45,0.001252965,"Female",10,"45-49",0.0015277534692881
"Campania",2008,45,0.002426882,"Male",10,"45-49",0.00269046960554613
"Campania",2008,46,0.001382756,"Female",10,"45-49",0.0015277534692881
"Campania",2008,46,0.002548615,"Male",10,"45-49",0.00269046960554613
"Campania",2008,47,0.001567598,"Female",10,"45-49",0.0015277534692881
"Campania",2008,47,0.002707743,"Male",10,"45-49",0.00269046960554613
"Campania",2008,48,0.0017211,"Female",10,"45-49",0.0015277534692881
"Campania",2008,48,0.00274002,"Male",10,"45-49",0.00269046960554613
"Campania",2008,49,0.001751553,"Female",10,"45-49",0.0015277534692881
"Campania",2008,49,0.003067018,"Male",10,"45-49",0.00269046960554613
"Campania",2008,50,0.001814315,"Female",11,"50-54",0.00226319043807409
"Campania",2008,50,0.00343999,"Male",11,"50-54",0.00438666104332637
"Campania",2008,51,0.002063217,"Female",11,"50-54",0.00226319043807409
"Campania",2008,51,0.00400266,"Male",11,"50-54",0.00438666104332637
"Campania",2008,52,0.002260573,"Female",11,"50-54",0.00226319043807409
"Campania",2008,52,0.004540764,"Male",11,"50-54",0.00438666104332637
"Campania",2008,53,0.002499481,"Female",11,"50-54",0.00226319043807409
"Campania",2008,53,0.004933108,"Male",11,"50-54",0.00438666104332637
"Campania",2008,54,0.002712917,"Female",11,"50-54",0.00226319043807409
"Campania",2008,54,0.005077278,"Male",11,"50-54",0.00438666104332637
"Campania",2008,55,0.003069988,"Female",12,"55-59",0.0037874314357972
"Campania",2008,55,0.005634574,"Male",12,"55-59",0.00706098641267379
"Campania",2008,56,0.003540701,"Female",12,"55-59",0.0037874314357972
"Campania",2008,56,0.006222188,"Male",12,"55-59",0.00706098641267379
"Campania",2008,57,0.003933014,"Female",12,"55-59",0.0037874314357972
"Campania",2008,57,0.006992571,"Male",12,"55-59",0.00706098641267379
"Campania",2008,58,0.004085233,"Female",12,"55-59",0.0037874314357972
"Campania",2008,58,0.007729778,"Male",12,"55-59",0.00706098641267379
"Campania",2008,59,0.004282647,"Female",12,"55-59",0.0037874314357972
"Campania",2008,59,0.008663177,"Male",12,"55-59",0.00706098641267379
"Campania",2008,60,0.00437358,"Female",13,"60-64",0.00570161940604215
"Campania",2008,60,0.009208387,"Male",13,"60-64",0.011361888968799
"Campania",2008,61,0.004912205,"Female",13,"60-64",0.00570161940604215
"Campania",2008,61,0.010017892,"Male",13,"60-64",0.011361888968799
"Campania",2008,62,0.00589985,"Female",13,"60-64",0.00570161940604215
"Campania",2008,62,0.011450629,"Male",13,"60-64",0.011361888968799
"Campania",2008,63,0.006680273,"Female",13,"60-64",0.00570161940604215
"Campania",2008,63,0.012941015,"Male",13,"60-64",0.011361888968799
"Campania",2008,64,0.007258711,"Female",13,"60-64",0.00570161940604215
"Campania",2008,64,0.014397742,"Male",13,"60-64",0.011361888968799
"Campania",2008,65,0.00814866,"Female",14,"65-69",0.0100226883691677
"Campania",2008,65,0.017177634,"Male",14,"65-69",0.0204132904389369
"Campania",2008,66,0.009113633,"Female",14,"65-69",0.0100226883691677
"Campania",2008,66,0.018972852,"Male",14,"65-69",0.0204132904389369
"Campania",2008,67,0.009874776,"Female",14,"65-69",0.0100226883691677
"Campania",2008,67,0.020383183,"Male",14,"65-69",0.0204132904389369
"Campania",2008,68,0.010941298,"Female",14,"65-69",0.0100226883691677
"Campania",2008,68,0.02200345,"Male",14,"65-69",0.0204132904389369
"Campania",2008,69,0.01192154,"Female",14,"65-69",0.0100226883691677
"Campania",2008,69,0.023564157,"Male",14,"65-69",0.0204132904389369
"Campania",2008,70,0.012862863,"Female",15,"70-74",0.0169365233284834
"Campania",2008,70,0.025034935,"Male",15,"70-74",0.0311224794407631
"Campania",2008,71,0.014263705,"Female",15,"70-74",0.0169365233284834
"Campania",2008,71,0.027633554,"Male",15,"70-74",0.0311224794407631
"Campania",2008,72,0.016648002,"Female",15,"70-74",0.0169365233284834
"Campania",2008,72,0.031141688,"Male",15,"70-74",0.0311224794407631
"Campania",2008,73,0.019212259,"Female",15,"70-74",0.0169365233284834
"Campania",2008,73,0.034470531,"Male",15,"70-74",0.0311224794407631
"Campania",2008,74,0.022070992,"Female",15,"70-74",0.0169365233284834
"Campania",2008,74,0.038688834,"Male",15,"70-74",0.0311224794407631
"Campania",2008,75,0.025650448,"Female",16,"75-79",0.0322111249962327
"Campania",2008,75,0.043186862,"Male",16,"75-79",0.0529796254652915
"Campania",2008,76,0.028763872,"Female",16,"75-79",0.0322111249962327
"Campania",2008,76,0.048032417,"Male",16,"75-79",0.0529796254652915
"Campania",2008,77,0.031785282,"Female",16,"75-79",0.0322111249962327
"Campania",2008,77,0.053169949,"Male",16,"75-79",0.0529796254652915
"Campania",2008,78,0.036106277,"Female",16,"75-79",0.0322111249962327
"Campania",2008,78,0.058963849,"Male",16,"75-79",0.0529796254652915
"Campania",2008,79,0.040159277,"Female",16,"75-79",0.0322111249962327
"Campania",2008,79,0.065167925,"Male",16,"75-79",0.0529796254652915
"Campania",2008,80,0.046403857,"Female",17,"80-84",0.0606018710175652
"Campania",2008,80,0.074212998,"Male",17,"80-84",0.0914516469090014
"Campania",2008,81,0.05376865,"Female",17,"80-84",0.0606018710175652
"Campania",2008,81,0.081995646,"Male",17,"80-84",0.0914516469090014
"Campania",2008,82,0.062508146,"Female",17,"80-84",0.0606018710175652
"Campania",2008,82,0.092674031,"Male",17,"80-84",0.0914516469090014
"Campania",2008,83,0.068964054,"Female",17,"80-84",0.0606018710175652
"Campania",2008,83,0.105607002,"Male",17,"80-84",0.0914516469090014
"Campania",2008,84,0.077742484,"Female",17,"80-84",0.0606018710175652
"Campania",2008,84,0.11887327,"Male",17,"80-84",0.0914516469090014
"Campania",2008,85,0.087891906,"Female",18,"85-89",0.105859358584294
"Campania",2008,85,0.131008692,"Male",18,"85-89",0.146656691397345
"Campania",2008,86,0.09828505,"Female",18,"85-89",0.105859358584294
"Campania",2008,86,0.144010068,"Male",18,"85-89",0.146656691397345
"Campania",2008,87,0.108494455,"Female",18,"85-89",0.105859358584294
"Campania",2008,87,0.149169745,"Male",18,"85-89",0.146656691397345
"Campania",2008,88,0.125657037,"Female",18,"85-89",0.105859358584294
"Campania",2008,88,0.162423887,"Male",18,"85-89",0.146656691397345
"Campania",2008,89,0.141783358,"Female",18,"85-89",0.105859358584294
"Campania",2008,89,0.176578504,"Male",18,"85-89",0.146656691397345
"Campania",2008,90,0.1753082,"Female",19,"90-94",0.224335457962429
"Campania",2008,90,0.211189561,"Male",19,"90-94",0.26003836152506
"Campania",2008,91,0.204617793,"Female",19,"90-94",0.224335457962429
"Campania",2008,91,0.235425061,"Male",19,"90-94",0.26003836152506
"Campania",2008,92,0.2395059,"Female",19,"90-94",0.224335457962429
"Campania",2008,92,0.274756081,"Male",19,"90-94",0.26003836152506
"Campania",2008,93,0.260944125,"Female",19,"90-94",0.224335457962429
"Campania",2008,93,0.296311318,"Male",19,"90-94",0.26003836152506
"Campania",2008,94,0.274313551,"Female",19,"90-94",0.224335457962429
"Campania",2008,94,0.330077387,"Male",19,"90-94",0.26003836152506
"Campania",2008,95,0.301112525,"Female",20,"95-99",0.343818376601971
"Campania",2008,95,0.34772248,"Male",20,"95-99",0.355543905564428
"Campania",2008,96,0.337138571,"Female",20,"95-99",0.343818376601971
"Campania",2008,96,0.367303196,"Male",20,"95-99",0.355543905564428
"Campania",2008,97,0.366684386,"Female",20,"95-99",0.343818376601971
"Campania",2008,97,0.359849048,"Male",20,"95-99",0.355543905564428
"Campania",2008,98,0.398938289,"Female",20,"95-99",0.343818376601971
"Campania",2008,98,0.348024482,"Male",20,"95-99",0.355543905564428
"Campania",2008,99,0.43955272,"Female",20,"95-99",0.343818376601971
"Campania",2008,99,0.357081598,"Male",20,"95-99",0.355543905564428
"Campania",2009,0,0.003697176,"Female",0,"0-0",0.003697176
"Campania",2009,0,0.004118791,"Male",0,"0-0",0.004118791
"Campania",2009,1,0.000252942,"Female",1,"1-4",0.000180394550349762
"Campania",2009,1,0.000279409,"Male",1,"1-4",0.000204212998728977
"Campania",2009,2,0.000192419,"Female",1,"1-4",0.000180394550349762
"Campania",2009,2,0.000231207,"Male",1,"1-4",0.000204212998728977
"Campania",2009,3,0.000152172,"Female",1,"1-4",0.000180394550349762
"Campania",2009,3,0.000178706,"Male",1,"1-4",0.000204212998728977
"Campania",2009,4,0.000125718,"Female",1,"1-4",0.000180394550349762
"Campania",2009,4,0.000131099,"Male",1,"1-4",0.000204212998728977
"Campania",2009,5,0.000112376,"Female",2,"5-9",9.30287386159674e-05
"Campania",2009,5,8.9014e-05,"Male",2,"5-9",8.65533613078088e-05
"Campania",2009,6,0.000100155,"Female",2,"5-9",9.30287386159674e-05
"Campania",2009,6,7.01025e-05,"Male",2,"5-9",8.65533613078088e-05
"Campania",2009,7,9.03741e-05,"Female",2,"5-9",9.30287386159674e-05
"Campania",2009,7,7.41728e-05,"Male",2,"5-9",8.65533613078088e-05
"Campania",2009,8,8.35135e-05,"Female",2,"5-9",9.30287386159674e-05
"Campania",2009,8,8.9734e-05,"Male",2,"5-9",8.65533613078088e-05
"Campania",2009,9,7.92931e-05,"Female",2,"5-9",9.30287386159674e-05
"Campania",2009,9,0.000109056,"Male",2,"5-9",8.65533613078088e-05
"Campania",2009,10,7.93331e-05,"Female",3,"10-14",0.000102677315955808
"Campania",2009,10,0.000113576,"Male",3,"10-14",0.000136159544572436
"Campania",2009,11,8.27434e-05,"Female",3,"10-14",0.000102677315955808
"Campania",2009,11,0.000112046,"Male",3,"10-14",0.000136159544572436
"Campania",2009,12,9.22843e-05,"Female",3,"10-14",0.000102677315955808
"Campania",2009,12,0.000115567,"Male",3,"10-14",0.000136159544572436
"Campania",2009,13,0.000113416,"Female",3,"10-14",0.000102677315955808
"Campania",2009,13,0.00014033,"Male",3,"10-14",0.000136159544572436
"Campania",2009,14,0.0001432,"Female",3,"10-14",0.000102677315955808
"Campania",2009,14,0.000197019,"Male",3,"10-14",0.000136159544572436
"Campania",2009,15,0.000162163,"Female",4,"15-19",0.00017865737495873
"Campania",2009,15,0.000289752,"Male",4,"15-19",0.000443559362853661
"Campania",2009,16,0.000169894,"Female",4,"15-19",0.00017865737495873
"Campania",2009,16,0.000371639,"Male",4,"15-19",0.000443559362853661
"Campania",2009,17,0.000181466,"Female",4,"15-19",0.00017865737495873
"Campania",2009,17,0.000453673,"Male",4,"15-19",0.000443559362853661
"Campania",2009,18,0.000187268,"Female",4,"15-19",0.00017865737495873
"Campania",2009,18,0.000517624,"Male",4,"15-19",0.000443559362853661
"Campania",2009,19,0.000191068,"Female",4,"15-19",0.00017865737495873
"Campania",2009,19,0.000572074,"Male",4,"15-19",0.000443559362853661
"Campania",2009,20,0.000205621,"Female",5,"20-24",0.000194500464517595
"Campania",2009,20,0.000613488,"Male",5,"20-24",0.000647381822968908
"Campania",2009,21,0.000207171,"Female",5,"20-24",0.000194500464517595
"Campania",2009,21,0.000652183,"Male",5,"20-24",0.000647381822968908
"Campania",2009,22,0.000197089,"Female",5,"20-24",0.000194500464517595
